"ID","Latitude","Longitude","HAE","Max PDOP","Max HDOP","Corr Type","GPS Date","GPS Time","GPS Height","Vert Prec","Horz Prec","Std Dev","Latitude","Longitude"
1,48.160584040,-122.152741457,19.477,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:26:57.000",19.477,0.1,0.1,,"48.160584040","-122.152741457"
2,48.160584327,-122.152741231,19.476,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:26:58.000",19.476,0.1,0.1,,"48.160584327","-122.152741231"
3,48.160583789,-122.152741321,19.541,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:26:59.000",19.541,0.1,0.1,,"48.160583789","-122.152741321"
4,48.160584104,-122.152741288,19.468,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:00.000",19.468,0.1,0.1,,"48.160584104","-122.152741288"
5,48.160584135,-122.152741222,19.532,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:01.000",19.532,0.1,0.1,,"48.160584135","-122.152741222"
6,48.160584039,-122.152741434,19.555,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:02.000",19.555,0.1,0.1,,"48.160584039","-122.152741434"
7,48.160584248,-122.152741567,19.549,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:03.000",19.549,0.1,0.1,,"48.160584248","-122.152741567"
8,48.160584097,-122.152741534,19.453,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:04.000",19.453,0.1,0.1,,"48.160584097","-122.152741534"
9,48.160584191,-122.152741558,19.485,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:05.000",19.485,0.1,0.1,,"48.160584191","-122.152741558"
10,48.160584147,-122.152741510,19.493,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:06.000",19.493,0.1,0.1,,"48.160584147","-122.152741510"
11,48.160584254,-122.152741595,19.527,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:07.000",19.527,0.1,0.1,,"48.160584254","-122.152741595"
12,48.160584290,-122.152742271,19.525,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:08.000",19.525,0.1,0.1,,"48.160584290","-122.152742271"
13,48.160585163,-122.152744872,19.459,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:09.000",19.459,0.1,0.1,,"48.160585163","-122.152744872"
14,48.160586842,-122.152750875,19.483,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:10.000",19.483,0.1,0.1,,"48.160586842","-122.152750875"
15,48.160589356,-122.152759122,19.509,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:11.000",19.509,0.1,0.1,,"48.160589356","-122.152759122"
16,48.160592085,-122.152772801,19.476,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:12.000",19.476,0.1,0.1,,"48.160592085","-122.152772801"
17,48.160594954,-122.152787875,19.455,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:13.000",19.455,0.1,0.1,,"48.160594954","-122.152787875"
18,48.160596990,-122.152803752,19.460,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:14.000",19.460,0.1,0.1,,"48.160596990","-122.152803752"
19,48.160597487,-122.152821448,19.513,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:15.000",19.513,0.1,0.1,,"48.160597487","-122.152821448"
20,48.160597184,-122.152842834,19.465,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:16.000",19.465,0.1,0.1,,"48.160597184","-122.152842834"
21,48.160596832,-122.152866879,19.431,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:17.000",19.431,0.1,0.1,,"48.160596832","-122.152866879"
22,48.160595518,-122.152893570,19.431,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:18.000",19.431,0.1,0.1,,"48.160595518","-122.152893570"
23,48.160591832,-122.152923602,19.421,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:19.000",19.421,0.1,0.1,,"48.160591832","-122.152923602"
24,48.160587300,-122.152956323,19.409,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:20.000",19.409,0.1,0.1,,"48.160587300","-122.152956323"
25,48.160581893,-122.152991078,19.354,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:21.000",19.354,0.1,0.1,,"48.160581893","-122.152991078"
26,48.160576552,-122.153027596,19.389,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:22.000",19.389,0.1,0.1,,"48.160576552","-122.153027596"
27,48.160570402,-122.153064979,19.364,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:23.000",19.364,0.1,0.1,,"48.160570402","-122.153064979"
28,48.160563808,-122.153103173,19.351,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:24.000",19.351,0.1,0.1,,"48.160563808","-122.153103173"
29,48.160556645,-122.153141734,19.288,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:25.000",19.288,0.1,0.1,,"48.160556645","-122.153141734"
30,48.160550080,-122.153180433,19.301,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:26.000",19.301,0.1,0.1,,"48.160550080","-122.153180433"
31,48.160542779,-122.153219343,19.245,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:27.000",19.245,0.1,0.1,,"48.160542779","-122.153219343"
32,48.160534713,-122.153258751,19.285,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:28.000",19.285,0.1,0.1,,"48.160534713","-122.153258751"
33,48.160526923,-122.153299169,19.291,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:29.000",19.291,0.1,0.1,,"48.160526923","-122.153299169"
34,48.160518014,-122.153340985,19.331,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:30.000",19.331,0.1,0.1,,"48.160518014","-122.153340985"
35,48.160508456,-122.153384438,19.210,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:31.000",19.210,0.1,0.1,,"48.160508456","-122.153384438"
36,48.160498948,-122.153428609,19.213,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:32.000",19.213,0.1,0.1,,"48.160498948","-122.153428609"
37,48.160488903,-122.153472262,19.224,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:33.000",19.224,0.1,0.1,,"48.160488903","-122.153472262"
38,48.160478153,-122.153516414,19.191,2.0,1.2,"Postprocessed Carrier Float","2013/09/10","20:27:34.000",19.191,0.1,0.1,,"48.160478153","-122.153516414"
39,48.160466376,-122.153561572,19.208,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:35.000",19.208,0.1,0.1,,"48.160466376","-122.153561572"
40,48.160454126,-122.153607796,19.162,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:36.000",19.162,0.1,0.1,,"48.160454126","-122.153607796"
41,48.160440085,-122.153653590,19.126,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:37.000",19.126,0.1,0.1,,"48.160440085","-122.153653590"
42,48.160424937,-122.153697748,19.084,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:38.000",19.084,0.1,0.1,,"48.160424937","-122.153697748"
43,48.160409178,-122.153740606,19.084,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:39.000",19.084,0.1,0.1,,"48.160409178","-122.153740606"
44,48.160392278,-122.153782031,19.043,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:40.000",19.043,0.1,0.1,,"48.160392278","-122.153782031"
45,48.160374610,-122.153822601,19.071,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:41.000",19.071,0.1,0.1,,"48.160374610","-122.153822601"
46,48.160356018,-122.153862389,19.027,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:42.000",19.027,0.1,0.1,,"48.160356018","-122.153862389"
47,48.160336642,-122.153901726,19.026,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:43.000",19.026,0.1,0.1,,"48.160336642","-122.153901726"
48,48.160316827,-122.153939485,18.964,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:44.000",18.964,0.1,0.1,,"48.160316827","-122.153939485"
49,48.160296174,-122.153975348,18.931,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:45.000",18.931,0.1,0.1,,"48.160296174","-122.153975348"
50,48.160273964,-122.154009570,18.998,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:46.000",18.998,0.1,0.1,,"48.160273964","-122.154009570"
51,48.160250102,-122.154041679,18.943,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:47.000",18.943,0.1,0.1,,"48.160250102","-122.154041679"
52,48.160224426,-122.154071722,18.988,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:48.000",18.988,0.1,0.1,,"48.160224426","-122.154071722"
53,48.160197813,-122.154098721,18.954,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:49.000",18.954,0.1,0.1,,"48.160197813","-122.154098721"
54,48.160170933,-122.154121791,18.900,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:50.000",18.900,0.1,0.1,,"48.160170933","-122.154121791"
55,48.160143979,-122.154142185,18.979,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:51.000",18.979,0.1,0.1,,"48.160143979","-122.154142185"
56,48.160116262,-122.154159975,18.977,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:52.000",18.977,0.1,0.1,,"48.160116262","-122.154159975"
57,48.160087783,-122.154175698,19.016,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:53.000",19.016,0.1,0.1,,"48.160087783","-122.154175698"
58,48.160058342,-122.154189033,19.076,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:54.000",19.076,0.1,0.1,,"48.160058342","-122.154189033"
59,48.160027497,-122.154200719,19.058,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:55.000",19.058,0.1,0.1,,"48.160027497","-122.154200719"
60,48.159994937,-122.154212565,19.118,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:56.000",19.118,0.1,0.1,,"48.159994937","-122.154212565"
61,48.159961800,-122.154223588,19.075,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:57.000",19.075,0.1,0.1,,"48.159961800","-122.154223588"
62,48.159927569,-122.154233443,19.081,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:58.000",19.081,0.1,0.1,,"48.159927569","-122.154233443"
63,48.159891702,-122.154241460,19.069,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:27:59.000",19.069,0.1,0.1,,"48.159891702","-122.154241460"
64,48.159854232,-122.154247779,19.053,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:00.000",19.053,0.1,0.1,,"48.159854232","-122.154247779"
65,48.159816255,-122.154253492,19.072,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:01.000",19.072,0.1,0.1,,"48.159816255","-122.154253492"
66,48.159777758,-122.154259340,19.079,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:02.000",19.079,0.1,0.1,,"48.159777758","-122.154259340"
67,48.159738890,-122.154264472,19.106,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:03.000",19.106,0.1,0.1,,"48.159738890","-122.154264472"
68,48.159698856,-122.154266292,19.106,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:04.000",19.106,0.1,0.1,,"48.159698856","-122.154266292"
69,48.159657508,-122.154266035,19.064,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:05.000",19.064,0.1,0.1,,"48.159657508","-122.154266035"
70,48.159615414,-122.154265257,19.055,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:06.000",19.055,0.1,0.1,,"48.159615414","-122.154265257"
71,48.159574175,-122.154263859,19.077,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:07.000",19.077,0.1,0.1,,"48.159574175","-122.154263859"
72,48.159532924,-122.154262518,19.060,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:08.000",19.060,0.1,0.1,,"48.159532924","-122.154262518"
73,48.159491779,-122.154261560,19.035,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:09.000",19.035,0.1,0.1,,"48.159491779","-122.154261560"
74,48.159450928,-122.154259455,19.052,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:10.000",19.052,0.1,0.1,,"48.159450928","-122.154259455"
75,48.159409299,-122.154258942,19.015,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:11.000",19.015,0.1,0.1,,"48.159409299","-122.154258942"
76,48.159368002,-122.154260240,19.066,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:12.000",19.066,0.1,0.1,,"48.159368002","-122.154260240"
77,48.159326323,-122.154263001,19.007,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:13.000",19.007,0.1,0.1,,"48.159326323","-122.154263001"
78,48.159285720,-122.154266155,18.958,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:14.000",18.958,0.1,0.1,,"48.159285720","-122.154266155"
79,48.159245132,-122.154268486,18.999,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:15.000",18.999,0.1,0.1,,"48.159245132","-122.154268486"
80,48.159204317,-122.154270545,19.005,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:16.000",19.005,0.1,0.1,,"48.159204317","-122.154270545"
81,48.159163627,-122.154272617,18.960,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:17.000",18.960,0.1,0.1,,"48.159163627","-122.154272617"
82,48.159122822,-122.154273022,18.985,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:18.000",18.985,0.1,0.1,,"48.159122822","-122.154273022"
83,48.159082486,-122.154273262,18.948,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:19.000",18.948,0.1,0.1,,"48.159082486","-122.154273262"
84,48.159042140,-122.154273379,18.966,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:20.000",18.966,0.1,0.1,,"48.159042140","-122.154273379"
85,48.159001677,-122.154272464,18.934,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:21.000",18.934,0.1,0.1,,"48.159001677","-122.154272464"
86,48.158961169,-122.154271462,18.972,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:22.000",18.972,0.1,0.1,,"48.158961169","-122.154271462"
87,48.158920477,-122.154269909,18.937,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:23.000",18.937,0.1,0.1,,"48.158920477","-122.154269909"
88,48.158879933,-122.154267981,18.943,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:24.000",18.943,0.1,0.1,,"48.158879933","-122.154267981"
89,48.158838973,-122.154266255,18.926,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:25.000",18.926,0.1,0.1,,"48.158838973","-122.154266255"
90,48.158798479,-122.154264152,18.945,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:26.000",18.945,0.1,0.1,,"48.158798479","-122.154264152"
91,48.158758638,-122.154261721,18.912,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:27.000",18.912,0.1,0.1,,"48.158758638","-122.154261721"
92,48.158719060,-122.154259324,18.885,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:28.000",18.885,0.1,0.1,,"48.158719060","-122.154259324"
93,48.158679740,-122.154257166,18.886,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:29.000",18.886,0.1,0.1,,"48.158679740","-122.154257166"
94,48.158641403,-122.154255779,18.879,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:30.000",18.879,0.1,0.1,,"48.158641403","-122.154255779"
95,48.158603013,-122.154254032,18.889,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:31.000",18.889,0.1,0.1,,"48.158603013","-122.154254032"
96,48.158564915,-122.154252754,18.912,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:32.000",18.912,0.1,0.1,,"48.158564915","-122.154252754"
97,48.158527042,-122.154251888,18.907,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:33.000",18.907,0.1,0.1,,"48.158527042","-122.154251888"
98,48.158488713,-122.154251583,18.885,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:34.000",18.885,0.1,0.1,,"48.158488713","-122.154251583"
99,48.158450480,-122.154251364,18.855,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:35.000",18.855,0.1,0.1,,"48.158450480","-122.154251364"
100,48.158411769,-122.154251416,18.854,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:36.000",18.854,0.1,0.1,,"48.158411769","-122.154251416"
101,48.158372424,-122.154252548,18.829,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:37.000",18.829,0.1,0.1,,"48.158372424","-122.154252548"
102,48.158332589,-122.154254058,18.851,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:38.000",18.851,0.1,0.1,,"48.158332589","-122.154254058"
103,48.158292652,-122.154254814,18.802,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:39.000",18.802,0.1,0.1,,"48.158292652","-122.154254814"
104,48.158251957,-122.154255516,18.863,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:40.000",18.863,0.1,0.1,,"48.158251957","-122.154255516"
105,48.158211790,-122.154255939,18.860,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:41.000",18.860,0.1,0.1,,"48.158211790","-122.154255939"
106,48.158171384,-122.154255737,18.838,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:42.000",18.838,0.1,0.1,,"48.158171384","-122.154255737"
107,48.158130907,-122.154255606,18.907,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:43.000",18.907,0.1,0.1,,"48.158130907","-122.154255606"
108,48.158090703,-122.154255009,18.839,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:44.000",18.839,0.1,0.1,,"48.158090703","-122.154255009"
109,48.158050348,-122.154254240,18.807,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:45.000",18.807,0.1,0.1,,"48.158050348","-122.154254240"
110,48.158010396,-122.154252984,18.820,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:46.000",18.820,0.1,0.1,,"48.158010396","-122.154252984"
111,48.157970896,-122.154251149,18.775,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:47.000",18.775,0.1,0.1,,"48.157970896","-122.154251149"
112,48.157931769,-122.154249304,18.832,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:48.000",18.832,0.1,0.1,,"48.157931769","-122.154249304"
113,48.157893178,-122.154246975,18.784,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:49.000",18.784,0.1,0.1,,"48.157893178","-122.154246975"
114,48.157854656,-122.154244667,18.784,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:50.000",18.784,0.1,0.1,,"48.157854656","-122.154244667"
115,48.157816442,-122.154242095,18.794,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:51.000",18.794,0.1,0.1,,"48.157816442","-122.154242095"
116,48.157778456,-122.154240120,18.769,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:52.000",18.769,0.1,0.1,,"48.157778456","-122.154240120"
117,48.157740119,-122.154237776,18.749,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:53.000",18.749,0.1,0.1,,"48.157740119","-122.154237776"
118,48.157701423,-122.154234700,18.742,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:54.000",18.742,0.1,0.1,,"48.157701423","-122.154234700"
119,48.157662229,-122.154231490,18.776,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:55.000",18.776,0.1,0.1,,"48.157662229","-122.154231490"
120,48.157623308,-122.154228135,18.756,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:56.000",18.756,0.1,0.1,,"48.157623308","-122.154228135"
121,48.157584321,-122.154224526,18.713,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:57.000",18.713,0.1,0.1,,"48.157584321","-122.154224526"
122,48.157544135,-122.154220518,18.673,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:58.000",18.673,0.1,0.1,,"48.157544135","-122.154220518"
123,48.157503944,-122.154217525,18.674,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:28:59.000",18.674,0.1,0.1,,"48.157503944","-122.154217525"
124,48.157464545,-122.154214382,18.608,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:00.000",18.608,0.1,0.1,,"48.157464545","-122.154214382"
125,48.157424528,-122.154213642,18.656,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:01.000",18.656,0.1,0.1,,"48.157424528","-122.154213642"
126,48.157384102,-122.154214370,18.596,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:02.000",18.596,0.1,0.1,,"48.157384102","-122.154214370"
127,48.157344011,-122.154216253,18.637,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:03.000",18.637,0.1,0.1,,"48.157344011","-122.154216253"
128,48.157304083,-122.154218664,18.599,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:04.000",18.599,0.1,0.1,,"48.157304083","-122.154218664"
129,48.157264644,-122.154220030,18.599,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:05.000",18.599,0.1,0.1,,"48.157264644","-122.154220030"
130,48.157225623,-122.154219679,18.652,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:06.000",18.652,0.1,0.1,,"48.157225623","-122.154219679"
131,48.157186440,-122.154217923,18.596,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:07.000",18.596,0.1,0.1,,"48.157186440","-122.154217923"
132,48.157147103,-122.154215320,18.647,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:08.000",18.647,0.1,0.1,,"48.157147103","-122.154215320"
133,48.157107481,-122.154211992,18.575,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:09.000",18.575,0.1,0.1,,"48.157107481","-122.154211992"
134,48.157067661,-122.154208600,18.556,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:10.000",18.556,0.1,0.1,,"48.157067661","-122.154208600"
135,48.157027386,-122.154207233,18.568,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:11.000",18.568,0.1,0.1,,"48.157027386","-122.154207233"
136,48.156986995,-122.154206480,18.602,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:12.000",18.602,0.1,0.1,,"48.156986995","-122.154206480"
137,48.156946824,-122.154205891,18.511,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:13.000",18.511,0.1,0.1,,"48.156946824","-122.154205891"
138,48.156906921,-122.154205611,18.490,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:14.000",18.490,0.1,0.1,,"48.156906921","-122.154205611"
139,48.156867233,-122.154205891,18.486,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:15.000",18.486,0.1,0.1,,"48.156867233","-122.154205891"
140,48.156827339,-122.154206599,18.531,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:16.000",18.531,0.1,0.1,,"48.156827339","-122.154206599"
141,48.156787983,-122.154206763,18.468,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:17.000",18.468,0.1,0.1,,"48.156787983","-122.154206763"
142,48.156748968,-122.154207579,18.450,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:18.000",18.450,0.1,0.1,,"48.156748968","-122.154207579"
143,48.156710669,-122.154208273,18.462,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:19.000",18.462,0.1,0.1,,"48.156710669","-122.154208273"
144,48.156672330,-122.154209537,18.398,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:20.000",18.398,0.1,0.1,,"48.156672330","-122.154209537"
145,48.156632963,-122.154211111,18.400,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:21.000",18.400,0.1,0.1,,"48.156632963","-122.154211111"
146,48.156593604,-122.154213464,18.373,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:22.000",18.373,0.1,0.1,,"48.156593604","-122.154213464"
147,48.156553583,-122.154215669,18.344,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:23.000",18.344,0.1,0.1,,"48.156553583","-122.154215669"
148,48.156512076,-122.154217852,18.326,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:24.000",18.326,0.1,0.1,,"48.156512076","-122.154217852"
149,48.156470278,-122.154218737,18.352,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:25.000",18.352,0.1,0.1,,"48.156470278","-122.154218737"
150,48.156428154,-122.154218199,18.352,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:26.000",18.352,0.1,0.1,,"48.156428154","-122.154218199"
151,48.156385362,-122.154217031,18.247,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:27.000",18.247,0.1,0.1,,"48.156385362","-122.154217031"
152,48.156342706,-122.154214289,18.281,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:28.000",18.281,0.1,0.1,,"48.156342706","-122.154214289"
153,48.156300441,-122.154211041,18.270,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:29.000",18.270,0.1,0.1,,"48.156300441","-122.154211041"
154,48.156258664,-122.154206907,18.219,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:30.000",18.219,0.1,0.1,,"48.156258664","-122.154206907"
155,48.156217338,-122.154202285,18.237,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:31.000",18.237,0.1,0.1,,"48.156217338","-122.154202285"
156,48.156177407,-122.154197892,18.230,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:32.000",18.230,0.1,0.1,,"48.156177407","-122.154197892"
157,48.156138428,-122.154193015,18.194,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:33.000",18.194,0.1,0.1,,"48.156138428","-122.154193015"
158,48.156100815,-122.154188626,18.174,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:34.000",18.174,0.1,0.1,,"48.156100815","-122.154188626"
159,48.156063927,-122.154183686,18.167,1.5,1.0,"Postprocessed Carrier Float","2013/09/10","20:29:35.000",18.167,0.1,0.1,,"48.156063927","-122.154183686"
160,48.156027173,-122.154180172,18.089,1.5,1.0,"Postprocessed Carrier Float","2013/09/10","20:29:36.000",18.089,0.1,0.1,,"48.156027173","-122.154180172"
161,48.155989891,-122.154178291,18.134,1.5,1.0,"Postprocessed Carrier Float","2013/09/10","20:29:37.000",18.134,0.1,0.1,,"48.155989891","-122.154178291"
162,48.155953164,-122.154177073,18.192,1.5,1.0,"Postprocessed Carrier Float","2013/09/10","20:29:38.000",18.192,0.1,0.1,,"48.155953164","-122.154177073"
163,48.155916824,-122.154176268,18.168,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:39.000",18.168,0.1,0.1,,"48.155916824","-122.154176268"
164,48.155880626,-122.154174535,18.054,1.7,1.1,"Postprocessed Carrier Float","2013/09/10","20:29:40.000",18.054,0.1,0.1,,"48.155880626","-122.154174535"
165,48.155845297,-122.154171845,18.037,1.5,1.0,"Postprocessed Carrier Float","2013/09/10","20:29:41.000",18.037,0.1,0.1,,"48.155845297","-122.154171845"
